Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
Breda - Rotterdam Centraal,,,,,,,,,,,
"Rotterdam Centraal - Schiphol Airport, Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
"Almere Oostvaarders - Utrecht Centraal, Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport, Hilversum - Utrecht Centraal",,,,,,,,,,,
Breda - Dordrecht,,,,,,,,,,,
"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
"Amersfoort - Utrecht Centraal, Baarn - Utrecht Centraal",,,,,,,,,,,
Eindhoven - Tilburg,,,,,,,,,,,
Breda - Dordrecht,,,,,,,,,,,
"Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal, Haarlem - Leiden Centraal, Leiden Centraal - Schiphol Airport, Leiden Centraal - Utrecht Centraal",,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
Dordrecht - Rotterdam Centraal,,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
Emmen - Zwolle,,,,,,,,,,,
"'s-Hertogenbosch - Utrecht Centraal, Schiphol Airport - Utrecht Centraal",,,,,,,,,,,
Lelystad Centrum - Zwolle,,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
Roosendaal - Vlissingen,,,,,,,,,,,
"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Veendam, Groningen - Zwolle",,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
Groningen - Roodeschool,,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
Enkhuizen - Hoorn,,,,,,,,,,,
Rotterdam Centraal - Utrecht Centraal,,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
Deventer - Zwolle,,,,,,,,,,,
,,,,,,,,,,,
Eindhoven - Venlo,,,,,,,,,,,
Eindhoven - Venlo,,,,,,,,,,,
"Rotterdam Centraal - Schiphol Airport, Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",,,,,,,,,,,
"Berlin Ostbahnhof - Hengelo, Hengelo - Oldenzaal",,,,,,,,,,,
,,,,,,,,,,,
"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",,,,,,,,,,,
Dordrecht - Rotterdam Centraal,,,,,,,,,,,
"Rotterdam Centraal - Schiphol Airport, Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",,,,,,,,,,,
Alkmaar - Hoorn,,,,,,,,,,,
"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal",,,,,,,,,,,
Almelo - Hengelo,,,,,,,,,,,
Eindhoven - Tilburg,,,,,,,,,,,
"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Schiphol Airport - Zaandam",,,,,,,,,,,
"'s-Hertogenbosch - Eindhoven, Eindhoven - Roermond, Eindhoven - Tilburg, Eindhoven - Venlo",,,,,,,,,,,
's-Hertogenbosch - Eindhoven,,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
's-Hertogenbosch - Tilburg,,,,,,,,,,,
Alkmaar - Den Helder,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
Dordrecht - Roosendaal,,,,,,,,,,,
Breda - Dordrecht,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
Roermond - Venlo,,,,,,,,,,,
"Almere Oostvaarders - Utrecht Centraal, Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport",,,,,,,,,,,
's-Hertogenbosch - Eindhoven,,,,,,,,,,,
's-Hertogenbosch - Tilburg,,,,,,,,,,,
Amersfoort - Utrecht Centraal,,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
Roermond - Venlo,,,,,,,,,,,
"Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",,,,,,,,,,,
Eindhoven - Venlo,,,,,,,,,,,
's-Hertogenbosch - Utrecht Centraal,,,,,,,,,,,
Hengelo - Zutphen,,,,,,,,,,,
"Almelo - Deventer, Almelo - Zwolle",,,,,,,,,,,
Apeldoorn - Deventer,,,,,,,,,,,
Groningen - Zwolle,,,,,,,,,,,
Dordrecht - Rotterdam Centraal,,,,,,,,,,,
"'s-Hertogenbosch - Eindhoven, 's-Hertogenbosch - Nijmegen, 's-Hertogenbosch - Tilburg, 's-Hertogenbosch - Utrecht Centraal",,,,,,,,,,,
"Eindhoven - Roermond, Heerlen - Sittard, Roermond - Sittard",,,,,,,,,,,
Hamm (Westf.) - Venlo,,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
Harlingen Haven - Leeuwarden,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
Lelystad Centrum - Zwolle,,,,,,,,,,,
Groningen - Leer (Ostfriesland),,,,,,,,,,,
Groningen - Roodeschool,,,,,,,,,,,
,,,,,,,,,,,
Delfzijl - Groningen,,,,,,,,,,,
"Rotterdam Centraal - Schiphol Airport, Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
"Breda - Dordrecht, Dordrecht - Roosendaal",,,,,,,,,,,
"'s-Hertogenbosch - Eindhoven, 's-Hertogenbosch - Nijmegen, 's-Hertogenbosch - Tilburg, 's-Hertogenbosch - Utrecht Centraal",,,,,,,,,,,
Roosendaal - Vlissingen,,,,,,,,,,,
"Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",,,,,,,,,,,
Rotterdam Centraal - Utrecht Centraal,,,,,,,,,,,
"'s-Hertogenbosch - Utrecht Centraal, Arnhem - Utrecht Centraal, Rhenen - Utrecht Centraal, Tiel - Utrecht Centraal",,,,,,,,,,,
"Arnhem - Frankfurt (M) Hbf, Arnhem - Nijmegen, Arnhem - Tiel, Arnhem - Utrecht Centraal, Arnhem - Winterswijk, Arnhem - Zutphen",,,,,,,,,,,
"Arnhem - Frankfurt (M) Hbf, Arnhem - Winterswijk",,,,,,,,,,,
"Arnhem - Nijmegen, Arnhem - Zutphen",,,,,,,,,,,
"'s-Hertogenbosch - Utrecht Centraal, Arnhem - Utrecht Centraal, Rhenen - Utrecht Centraal, Tiel - Utrecht Centraal",,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
"Amersfoort - Amsterdam Centraal, Amsterdam Centraal - Lelystad Centrum, Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",,,,,,,,,,,
"Amsterdam Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal",,,,,,,,,,,
Delfzijl - Groningen,,,,,,,,,,,
Groningen - Roodeschool,,,,,,,,,,,
"Rotterdam Centraal - Schiphol Airport, Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
"Amersfoort - Amsterdam Centraal, Amsterdam Centraal - Lelystad Centrum, Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",,,,,,,,,,,
Baarn - Utrecht Centraal,,,,,,,,,,,
Groningen - Zwolle,,,,,,,,,,,
"Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Schiphol Airport - Zaandam",,,,,,,,,,,
Schiphol Airport - Utrecht Centraal,,,,,,,,,,,
Emmen - Zwolle,,,,,,,,,,,
Groningen - Roodeschool,,,,,,,,,,,
,,,,,,,,,,,
Arnhem - Utrecht Centraal,,,,,,,,,,,
,,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
"Alkmaar - Den Helder, Alkmaar - Hoorn",,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
Den Haag Centraal - Leiden Centraal,,,,,,,,,,,
Roosendaal - Vlissingen,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
Delfzijl - Groningen,,,,,,,,,,,
Breda - Roosendaal,,,,,,,,,,,
Deventer - Zutphen,,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Haarlem - Leiden Centraal,,,,,,,,,,,
Groningen - Roodeschool,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
Delfzijl - Groningen,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
"'s-Hertogenbosch - Tilburg, Breda - Tilburg",,,,,,,,,,,
's-Hertogenbosch - Utrecht Centraal,,,,,,,,,,,
Baarn - Utrecht Centraal,,,,,,,,,,,
,,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
,,,,,,,,,,,
Dordrecht - Roosendaal,,,,,,,,,,,
"Breda - Rotterdam Centraal, Breda - Dordrecht, Breda - Roosendaal, Breda - Tilburg",,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
Schiphol Airport - Utrecht Centraal,,,,,,,,,,,
Amsterdam Centraal - Utrecht Centraal,,,,,,,,,,,
Amersfoort - Schiphol Airport,,,,,,,,,,,
Almelo - Deventer,,,,,,,,,,,
"Groningen - Zwolle, Leeuwarden - Zwolle",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
Groningen - Roodeschool,,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
"Breda - Tilburg, Eindhoven - Tilburg",,,,,,,,,,,
Dordrecht - Roosendaal,,,,,,,,,,,
Apeldoorn - Deventer,,,,,,,,,,,
Groningen - Leer (Ostfriesland),,,,,,,,,,,
Groningen - Roodeschool,,,,,,,,,,,
Delfzijl - Groningen,,,,,,,,,,,
,,,,,,,,,,,
Hamm (Westf.) - Venlo,,,,,,,,,,,
Den Haag Centraal - Utrecht Centraal,,,,,,,,,,,
,,,,,,,,,,,
Maastricht - Sittard,,,,,,,,,,,
Heerlen - Maastricht,,,,,,,,,,,
Alkmaar - Amsterdam Centraal,,,,,,,,,,,
Amersfoort - Apeldoorn,,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
Groningen - Roodeschool,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
Groningen - Leer (Ostfriesland),,,,,,,,,,,
,,,,,,,,,,,
"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)",,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Groningen - Roodeschool,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
,,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal",,,,,,,,,,,
Hamm (Westf.) - Venlo,,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Arnhem - Utrecht Centraal,,,,,,,,,,,
"Delfzijl - Groningen, Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Leeuwarden, Groningen - Roodeschool, Groningen - Veendam, Groningen - Zwolle",,,,,,,,,,,
,,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
"Eindhoven - Venlo, Hamm (Westf.) - Venlo, Nijmegen - Venlo, Roermond - Venlo",,,,,,,,,,,
"Groningen - Zwolle, Leeuwarden - Zwolle",,,,,,,,,,,
Den Haag Centraal - Leiden Centraal,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
"Heerlen - Kerkrade Centrum, Heerlen - Maastricht, Heerlen - Sittard, Heerlen - Stolberg Altstadt",,,,,,,,,,,
"Amersfoort - Amsterdam Centraal, Amsterdam Centraal - Lelystad Centrum, Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden",,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal",,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
"Breda - Rotterdam Centraal, Rotterdam Centraal - Schiphol Airport, Amsterdam Centraal - Schiphol Airport",,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Alkmaar - Den Helder,,,,,,,,,,,
Dordrecht - Rotterdam Centraal,,,,,,,,,,,
"Eindhoven - Roermond, Roermond - Sittard",,,,,,,,,,,
Almelo - Zwolle,,,,,,,,,,,
Delfzijl - Groningen,,,,,,,,,,,
"Amsterdam Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal",,,,,,,,,,,
"Almelo - Deventer, Almelo - Hengelo, Almelo - Mariënberg, Almelo - Zwolle",,,,,,,,,,,
Antwerpen-Centraal - Roosendaal,,,,,,,,,,,
Enschede - Hengelo,,,,,,,,,,,
Rotterdam Centraal - Utrecht Centraal,,,,,,,,,,,
Rotterdam Centraal - Schiphol Airport,,,,,,,,,,,
Arnhem - Frankfurt (M) Hbf,,,,,,,,,,,
"Almelo - Deventer, Almelo - Zwolle",,,,,,,,,,,
Den Haag Centraal - Utrecht Centraal,,,,,,,,,,,
Roermond - Venlo,,,,,,,,,,,
Hamm (Westf.) - Venlo,,,,,,,,,,,
Amersfoort - Apeldoorn,,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
Lelystad Centrum - Zwolle,,,,,,,,,,,
Heerlen - Sittard,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
Amsterdam Centraal - Hoorn,,,,,,,,,,,
Hengelo - Zutphen,,,,,,,,,,,
"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)",,,,,,,,,,,
"'s-Hertogenbosch - Tilburg, Breda - Tilburg, Eindhoven - Tilburg",,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
"Arnhem - Utrecht Centraal, Rhenen - Utrecht Centraal",,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
Apeldoorn - Deventer,,,,,,,,,,,
"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg",,,,,,,,,,,
Dordrecht - Rotterdam Centraal,,,,,,,,,,,
"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg",,,,,,,,,,,
"'s-Hertogenbosch - Nijmegen, Arnhem - Nijmegen, Nijmegen - Venlo",,,,,,,,,,,
Hoek van Holland Strand - Rotterdam Centraal,,,,,,,,,,,
Eindhoven - Venlo,,,,,,,,,,,
Hamm (Westf.) - Venlo,,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
Hamm (Westf.) - Venlo,,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
"Breda - Rotterdam Centraal, Rotterdam Centraal - Schiphol Airport, Amsterdam Centraal - Schiphol Airport",,,,,,,,,,,
Delfzijl - Groningen,,,,,,,,,,,
Eindhoven - Venlo,,,,,,,,,,,
Den Haag HS - Rotterdam Centraal,,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
Den Haag HS - Rotterdam Centraal,,,,,,,,,,,
Alkmaar - Den Helder,,,,,,,,,,,
Leeuwarden - Stavoren,,,,,,,,,,,
"Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal",,,,,,,,,,,
Haarlem - Leiden Centraal,,,,,,,,,,,
Enschede - Hengelo,,,,,,,,,,,
"Amsterdam Centraal - Haarlem, Haarlem - Leiden Centraal, Haarlem - Uitgeest, Haarlem - Zandvoort aan Zee",,,,,,,,,,,
Groningen - Leeuwarden,,,,,,,,,,,
,,,,,,,,,,,
Den Haag Centraal - Den Haag HS,,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
"Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",,,,,,,,,,,
"Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport",,,,,,,,,,,
Eindhoven - Venlo,,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
Alkmaar - Amsterdam Centraal,,,,,,,,,,,
Alkmaar - Amsterdam Centraal,,,,,,,,,,,
"Breda - Rotterdam Centraal, Rotterdam Centraal - Schiphol Airport, Amsterdam Centraal - Schiphol Airport",,,,,,,,,,,
"Breda - Rotterdam Centraal, Rotterdam Centraal - Schiphol Airport, Amsterdam Centraal - Schiphol Airport",,,,,,,,,,,
"Alphen a/d Rijn - Gouda, Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",,,,,,,,,,,
,,,,,,,,,,,
"Berlin Ostbahnhof - Hengelo, Hengelo - Oldenzaal",,,,,,,,,,,
Almelo - Zwolle,,,,,,,,,,,
,,,,,,,,,,,
"Breda - Rotterdam Centraal, Rotterdam Centraal - Schiphol Airport, Amsterdam Centraal - Schiphol Airport",,,,,,,,,,,
Deventer - Zutphen,,,,,,,,,,,
Almelo - Deventer,,,,,,,,,,,
"'s-Hertogenbosch - Tilburg, Breda - Tilburg, Eindhoven - Tilburg",,,,,,,,,,,
Haarlem - Leiden Centraal,,,,,,,,,,,
Roermond - Venlo,,,,,,,,,,,
"Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",,,,,,,,,,,
"Breda - Rotterdam Centraal, Rotterdam Centraal - Schiphol Airport, Amsterdam Centraal - Schiphol Airport",,,,,,,,,,,
Baarn - Utrecht Centraal,,,,,,,,,,,
Almelo - Mariënberg,,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
Roermond - Venlo,,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
Almelo - Mariënberg,,,,,,,,,,,
"Almelo - Deventer, Apeldoorn - Deventer",,,,,,,,,,,
"Amersfoort - Utrecht Centraal, Baarn - Utrecht Centraal",,,,,,,,,,,
"Alkmaar - Hoorn, Amsterdam Centraal - Hoorn, Enkhuizen - Hoorn",,,,,,,,,,,
Enschede - Hengelo,,,,,,,,,,,
"Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)",,,,,,,,,,,
Alkmaar - Amsterdam Centraal,,,,,,,,,,,
"Groningen - Zwolle, Leeuwarden - Zwolle",,,,,,,,,,,
,,,,,,,,,,,
"Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag Centraal - Utrecht Centraal",,,,,,,,,,,
Den Haag Centraal - Den Haag HS,,,,,,,,,,,
Den Haag Centraal - Utrecht Centraal,,,,,,,,,,,
Almelo - Zwolle,,,,,,,,,,,
"Amersfoort - Schiphol Airport, Den Haag Centraal - Leiden Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",,,,,,,,,,,
"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal",,,,,,,,,,,
Rotterdam Centraal - Utrecht Centraal,,,,,,,,,,,
Den Haag Centraal - Utrecht Centraal,,,,,,,,,,,
"Groningen - Zwolle, Leeuwarden - Zwolle",,,,,,,,,,,
Apeldoorn - Deventer,,,,,,,,,,,
"'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal",,,,,,,,,,,
Apeldoorn - Deventer,,,,,,,,,,,
Rotterdam Centraal - Utrecht Centraal,,,,,,,,,,,
Den Haag Centraal - Utrecht Centraal,,,,,,,,,,,
"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal",,,,,,,,,,,
Emmen - Zwolle,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
,,,,,,,,,,,
Enschede - Hengelo,,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
"Almelo - Deventer, Almelo - Hengelo, Enschede - Hengelo",,,,,,,,,,,
Haarlem - Leiden Centraal,,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Breda - Rotterdam Centraal, Rotterdam Centraal - Schiphol Airport",,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Alkmaar - Den Helder,,,,,,,,,,,
Delfzijl - Groningen,,,,,,,,,,,
Roermond - Sittard,,,,,,,,,,,
Baarn - Utrecht Centraal,,,,,,,,,,,
Roosendaal - Vlissingen,,,,,,,,,,,
"Almere Oostvaarders - Utrecht Centraal, Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport, Hilversum - Utrecht Centraal",,,,,,,,,,,
"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg",,,,,,,,,,,
Eindhoven - Venlo,,,,,,,,,,,
Arnhem - Nijmegen,,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Harlingen Haven - Leeuwarden,,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
"Amersfoort - Ede-Wageningen, Arnhem - Utrecht Centraal",,,,,,,,,,,
Arnhem - Utrecht Centraal,,,,,,,,,,,
Roermond - Venlo,,,,,,,,,,,
Hamm (Westf.) - Venlo,,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
"Arnhem - Frankfurt (M) Hbf, Arnhem - Winterswijk",,,,,,,,,,,
,,,,,,,,,,,
Enschede - Hengelo,,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Rhenen - Utrecht Centraal,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
Groningen - Zwolle,,,,,,,,,,,
Dordrecht - Rotterdam Centraal,,,,,,,,,,,
Arnhem - Winterswijk,,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
Arnhem - Nijmegen,,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
's-Hertogenbosch - Eindhoven,,,,,,,,,,,
's-Hertogenbosch - Eindhoven,,,,,,,,,,,
"Breda - Rotterdam Centraal, Rotterdam Centraal - Schiphol Airport",,,,,,,,,,,
Dordrecht - Rotterdam Centraal,,,,,,,,,,,
Den Haag HS - Rotterdam Centraal,,,,,,,,,,,
"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
"Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
,,,,,,,,,,,
"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg",,,,,,,,,,,
Nijmegen - Venlo,,,,,,,,,,,
"Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",,,,,,,,,,,
,,,,,,,,,,,
Den Haag HS - Rotterdam Centraal,,,,,,,,,,,
Haarlem - Zandvoort aan Zee,,,,,,,,,,,
"Amsterdam Centraal - Woerden, Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",,,,,,,,,,,
Amersfoort - Zwolle,,,,,,,,,,,
Breda - Roosendaal,,,,,,,,,,,
Arnhem - Zutphen,,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
"Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
"Breda - Rotterdam Centraal, Rotterdam Centraal - Schiphol Airport, Amsterdam Centraal - Schiphol Airport",,,,,,,,,,,
Lelystad Centrum - Zwolle,,,,,,,,,,,
Harlingen Haven - Leeuwarden,,,,,,,,,,,
Harlingen Haven - Leeuwarden,,,,,,,,,,,
Emmen - Zwolle,,,,,,,,,,,
Rotterdam Centraal - Utrecht Centraal,,,,,,,,,,,
Enschede - Hengelo,,,,,,,,,,,
"Amsterdam Centraal - Woerden, Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal",,,,,,,,,,,
Harlingen Haven - Leeuwarden,,,,,,,,,,,
,,,,,,,,,,,
Den Haag Centraal - Utrecht Centraal,,,,,,,,,,,
Den Haag Centraal - Leiden Centraal,,,,,,,,,,,
Breda - Tilburg,,,,,,,,,,,
"Rotterdam Centraal - Schiphol Airport, Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam",,,,,,,,,,,
Groningen - Roodeschool,,,,,,,,,,,
"Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal",,,,,,,,,,,
Baarn - Utrecht Centraal,,,,,,,,,,,
Amsterdam Centraal - Haarlem,,,,,,,,,,,
,,,,,,,,,,,
"Arnhem - Utrecht Centraal, Rhenen - Utrecht Centraal",,,,,,,,,,,
Arnhem - Nijmegen,,,,,,,,,,,
Arnhem - Tiel,,,,,,,,,,,
Alkmaar - Amsterdam Centraal,,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
"Eindhoven - Venlo, Nijmegen - Venlo",,,,,,,,,,,
's-Hertogenbosch - Utrecht Centraal,,,,,,,,,,,
Harlingen Haven - Leeuwarden,,,,,,,,,,,
Eindhoven - Roermond,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal",,,,,,,,,,,
Leiden Centraal - Utrecht Centraal,,,,,,,,,,,
"'s-Hertogenbosch - Tilburg, Breda - Tilburg, Eindhoven - Tilburg",,,,,,,,,,,
,,,,,,,,,,,
Leiden Centraal - Schiphol Airport,,,,,,,,,,,
"'s-Hertogenbosch - Eindhoven, Eindhoven - Roermond, Eindhoven - Tilburg, Eindhoven - Venlo",,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
Amersfoort - Ede-Wageningen,,,,,,,,,,,
"Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal",,,,,,,,,,,
's-Hertogenbosch - Nijmegen,,,,,,,,,,,
Dordrecht - Geldermalsen,,,,,,,,,,,
